hotel_id,city,aspect,period,prev_period,delta_q,mentions,prev_mentions,period_pos,n_periods_hotel_aspect
00795a8b6ae87c5d,Barcelona,value,2016Q3,2016Q2,0.1361161524500908,28,19,4,9
00795a8b6ae87c5d,Barcelona,value,2016Q4,2016Q3,-0.09473684210526312,20,28,5,9
00795a8b6ae87c5d,Barcelona,value,2017Q1,2016Q4,0.0,5,20,6,9
00795a8b6ae87c5d,Barcelona,value,2017Q2,2017Q1,-0.21935483870967742,21,5,7,9
00795a8b6ae87c5d,Barcelona,value,2017Q3,2017Q2,0.3082437275985662,8,21,8,9
00a8070a9eb34993,Milan,breakfast,2015Q4,2015Q3,-0.15652173913043477,13,15,1,9
00a8070a9eb34993,Milan,breakfast,2016Q1,2015Q4,0.24223602484472062,18,13,2,9
00a8070a9eb34993,Milan,breakfast,2016Q2,2016Q1,0.10559006211180111,13,18,3,9
00a8070a9eb34993,Milan,breakfast,2016Q3,2016Q2,-0.1690821256038646,26,13,4,9
00a8070a9eb34993,Milan,breakfast,2016Q4,2016Q3,0.2222222222222221,26,26,5,9
00a8070a9eb34993,Milan,breakfast,2017Q1,2016Q4,-0.26262626262626254,12,26,6,9
00a8070a9eb34993,Milan,breakfast,2017Q2,2017Q1,0.06818181818181812,22,12,7,9
00a8070a9eb34993,Milan,breakfast,2017Q3,2017Q2,0.08333333333333326,14,22,8,9
00a8070a9eb34993,Milan,cleanliness,2015Q4,2015Q3,-0.34444444444444433,10,8,1,9
00a8070a9eb34993,Milan,cleanliness,2016Q1,2015Q4,0.16315789473684195,9,10,2,9
00a8070a9eb34993,Milan,cleanliness,2016Q2,2016Q1,0.12814645308924488,13,9,3,9
00a8070a9eb34993,Milan,cleanliness,2016Q3,2016Q2,0.0531400966183575,8,13,4,9
00a8070a9eb34993,Milan,cleanliness,2016Q4,2016Q3,0.0,8,8,5,9
00a8070a9eb34993,Milan,cleanliness,2017Q1,2016Q4,-0.26797385620915026,7,8,6,9
00a8070a9eb34993,Milan,cleanliness,2017Q2,2017Q1,0.34733893557422957,11,7,7,9
00a8070a9eb34993,Milan,cleanliness,2017Q3,2017Q2,-0.11204481792717069,7,11,8,9
00a8070a9eb34993,Milan,location,2015Q4,2015Q3,0.03607024205030851,33,39,1,9
00a8070a9eb34993,Milan,location,2016Q1,2015Q4,0.05630354957160333,28,33,2,9
00a8070a9eb34993,Milan,location,2016Q2,2016Q1,0.04912280701754401,35,28,3,9
00a8070a9eb34993,Milan,location,2016Q3,2016Q2,-0.12357723577235769,31,35,4,9
00a8070a9eb34993,Milan,location,2016Q4,2016Q3,0.11246612466124661,26,31,5,9
00a8070a9eb34993,Milan,location,2017Q1,2016Q4,-0.12222222222222223,20,26,6,9
00a8070a9eb34993,Milan,location,2017Q2,2017Q1,0.036363636363636376,34,20,7,9
00a8070a9eb34993,Milan,location,2017Q3,2017Q2,0.030303030303030276,20,34,8,9
00a8070a9eb34993,Milan,noise,2015Q4,2015Q3,-0.14358974358974352,3,5,1,9
00a8070a9eb34993,Milan,noise,2016Q1,2015Q4,-0.17307692307692313,6,3,2,9
00a8070a9eb34993,Milan,noise,2016Q2,2016Q1,0.3928571428571428,4,6,3,9
00a8070a9eb34993,Milan,noise,2016Q3,2016Q2,0.023809523809523947,2,4,4,9
00a8070a9eb34993,Milan,noise,2016Q4,2016Q3,-0.33333333333333337,2,2,5,9
00a8070a9eb34993,Milan,noise,2017Q1,2016Q4,0.3666666666666666,5,2,6,9
00a8070a9eb34993,Milan,noise,2017Q2,2017Q1,-0.19999999999999996,6,5,7,9
00a8070a9eb34993,Milan,noise,2017Q3,2017Q2,0.0,2,6,8,9
00a8070a9eb34993,Milan,room,2015Q4,2015Q3,-0.11931243680485348,36,33,1,9
00a8070a9eb34993,Milan,room,2016Q1,2015Q4,-0.11324570273003032,33,36,2,9
00a8070a9eb34993,Milan,room,2016Q2,2016Q1,0.31301068510370833,27,33,3,9
00a8070a9eb34993,Milan,room,2016Q3,2016Q2,-0.13798008534850625,28,27,4,9
00a8070a9eb34993,Milan,room,2016Q4,2016Q3,0.011015911872704898,33,28,5,9
00a8070a9eb34993,Milan,room,2017Q1,2016Q4,-0.21305326331582897,21,33,6,9
00a8070a9eb34993,Milan,room,2017Q2,2017Q1,0.39677419354838717,30,21,7,9
00a8070a9eb34993,Milan,room,2017Q3,2017Q2,-0.1333333333333333,14,30,8,9
00a8070a9eb34993,Milan,service,2015Q4,2015Q3,-0.2941176470588236,22,24,1,9
00a8070a9eb34993,Milan,service,2016Q1,2015Q4,0.5757575757575757,23,22,2,9
00a8070a9eb34993,Milan,service,2016Q2,2016Q1,-0.06356245380635617,31,23,3,9
00a8070a9eb34993,Milan,service,2016Q3,2016Q2,-0.030713640469738124,17,31,4,9
00a8070a9eb34993,Milan,service,2016Q4,2016Q3,0.07407407407407418,26,17,5,9
00a8070a9eb34993,Milan,service,2017Q1,2016Q4,-0.2962962962962963,17,26,6,9
00a8070a9eb34993,Milan,service,2017Q2,2017Q1,0.2407407407407407,26,17,7,9
00a8070a9eb34993,Milan,service,2017Q3,2017Q2,-0.11538461538461542,16,26,8,9
00a8070a9eb34993,Milan,value,2015Q4,2015Q3,-0.1568627450980392,8,7,1,9
00a8070a9eb34993,Milan,value,2016Q1,2015Q4,0.33333333333333337,2,8,2,9
00a8070a9eb34993,Milan,value,2016Q2,2016Q1,-0.17647058823529416,7,2,3,9
00a8070a9eb34993,Milan,value,2016Q3,2016Q2,0.018575851393188847,9,7,4,9
00a8070a9eb34993,Milan,value,2016Q4,2016Q3,0.23481781376518218,3,9,5,9
00a8070a9eb34993,Milan,value,2017Q1,2016Q4,-0.25339366515837103,7,3,6,9
00a8070a9eb34993,Milan,value,2017Q2,2017Q1,0.03361344537815125,11,7,7,9
00a8070a9eb34993,Milan,value,2017Q3,2017Q2,0.34285714285714286,5,11,8,9
00b19bc836502cb6,Amsterdam,breakfast,2015Q4,2015Q3,0.1578947368421053,28,16,1,9
00b19bc836502cb6,Amsterdam,breakfast,2016Q1,2015Q4,-0.22456140350877196,20,28,2,9
00b19bc836502cb6,Amsterdam,breakfast,2016Q2,2016Q1,0.03218390804597704,19,20,3,9
00b19bc836502cb6,Amsterdam,breakfast,2016Q3,2016Q2,-0.1234119782214157,9,19,4,9
00b19bc836502cb6,Amsterdam,breakfast,2016Q4,2016Q3,0.3721804511278195,18,9,5,9
00b19bc836502cb6,Amsterdam,breakfast,2017Q1,2016Q4,-0.12337662337662336,23,18,6,9
00b19bc836502cb6,Amsterdam,breakfast,2017Q2,2017Q1,-0.20855614973262027,24,23,7,9
00b19bc836502cb6,Amsterdam,breakfast,2017Q3,2017Q2,0.5576470588235294,15,24,8,9
00b19bc836502cb6,Amsterdam,cleanliness,2015Q4,2015Q3,0.2407862407862409,27,12,1,9
00b19bc836502cb6,Amsterdam,cleanliness,2016Q1,2015Q4,-0.16057233704292528,24,27,2,9
00b19bc836502cb6,Amsterdam,cleanliness,2016Q2,2016Q1,0.1925133689839571,34,24,3,9
00b19bc836502cb6,Amsterdam,cleanliness,2016Q3,2016Q2,-0.3579545454545454,22,34,4,9
00b19bc836502cb6,Amsterdam,cleanliness,2016Q4,2016Q3,-0.02083333333333326,14,22,5,9
00b19bc836502cb6,Amsterdam,cleanliness,2017Q1,2016Q4,0.21794871794871784,29,14,6,9
00b19bc836502cb6,Amsterdam,cleanliness,2017Q2,2017Q1,0.03473945409429291,21,29,7,9
00b19bc836502cb6,Amsterdam,cleanliness,2017Q3,2017Q2,-0.2614601018675722,9,21,8,9
00b19bc836502cb6,Amsterdam,location,2015Q4,2015Q3,-0.08273208273208277,67,44,1,9
00b19bc836502cb6,Amsterdam,location,2016Q1,2015Q4,-0.009606831524639814,63,67,2,9
00b19bc836502cb6,Amsterdam,location,2016Q2,2016Q1,0.12796948153285936,69,63,3,9
00b19bc836502cb6,Amsterdam,location,2016Q3,2016Q2,-0.07718431614695875,31,69,4,9
00b19bc836502cb6,Amsterdam,location,2016Q4,2016Q3,-0.1658536585365855,50,31,5,9
00b19bc836502cb6,Amsterdam,location,2017Q1,2016Q4,0.19999999999999996,70,50,6,9
00b19bc836502cb6,Amsterdam,location,2017Q2,2017Q1,0.054545454545454675,67,70,7,9
00b19bc836502cb6,Amsterdam,location,2017Q3,2017Q2,-0.12121212121212133,35,67,8,9
00b19bc836502cb6,Amsterdam,noise,2015Q4,2015Q3,-0.22549019607843135,2,7,1,9
00b19bc836502cb6,Amsterdam,noise,2016Q1,2015Q4,0.40476190476190477,11,2,2,9
00b19bc836502cb6,Amsterdam,noise,2016Q2,2016Q1,-0.05627705627705626,12,11,3,9
00b19bc836502cb6,Amsterdam,noise,2016Q3,2016Q2,-0.11515151515151523,5,12,4,9
00b19bc836502cb6,Amsterdam,noise,2016Q4,2016Q3,0.09122807017543866,9,5,5,9
00b19bc836502cb6,Amsterdam,noise,2017Q1,2016Q4,-0.2578947368421053,10,9,6,9
00b19bc836502cb6,Amsterdam,noise,2017Q2,2017Q1,0.4,10,10,7,9
00b19bc836502cb6,Amsterdam,noise,2017Q3,2017Q2,-0.42500000000000004,6,10,8,9
00b19bc836502cb6,Amsterdam,room,2015Q4,2015Q3,0.0984712849469771,127,96,1,9
00b19bc836502cb6,Amsterdam,room,2016Q1,2015Q4,-0.12292143566708424,159,127,2,9
00b19bc836502cb6,Amsterdam,room,2016Q2,2016Q1,-0.0037900761882663225,143,159,3,9
00b19bc836502cb6,Amsterdam,room,2016Q3,2016Q2,-0.04575163398692794,92,143,4,9
00b19bc836502cb6,Amsterdam,room,2016Q4,2016Q3,0.045530076437354516,108,92,5,9
00b19bc836502cb6,Amsterdam,room,2017Q1,2016Q4,0.11770822501819689,153,108,6,9
00b19bc836502cb6,Amsterdam,room,2017Q2,2017Q1,-0.09630873633341319,169,153,7,9
00b19bc836502cb6,Amsterdam,room,2017Q3,2017Q2,0.00023772732675619856,84,169,8,9
00b19bc836502cb6,Amsterdam,service,2015Q4,2015Q3,0.2421768707482992,88,50,1,9
00b19bc836502cb6,Amsterdam,service,2016Q1,2015Q4,-0.07280750137893,64,88,2,9
00b19bc836502cb6,Amsterdam,service,2016Q2,2016Q1,-0.05435105435105436,81,64,3,9
00b19bc836502cb6,Amsterdam,service,2016Q3,2016Q2,0.053140888961784594,57,81,4,9
00b19bc836502cb6,Amsterdam,service,2016Q4,2016Q3,-0.06815920398009956,50,57,5,9
00b19bc836502cb6,Amsterdam,service,2017Q1,2016Q4,0.1868913857677903,79,50,6,9
00b19bc836502cb6,Amsterdam,service,2017Q2,2017Q1,-0.14206379956089377,77,79,7,9
00b19bc836502cb6,Amsterdam,service,2017Q3,2017Q2,-0.055519410106267486,43,77,8,9
00b19bc836502cb6,Amsterdam,value,2015Q4,2015Q3,0.19444444444444453,8,14,1,9
00b19bc836502cb6,Amsterdam,value,2016Q1,2015Q4,-0.08080808080808088,23,8,2,9
00b19bc836502cb6,Amsterdam,value,2016Q2,2016Q1,-0.40961337513061646,19,23,3,9
00b19bc836502cb6,Amsterdam,value,2016Q3,2016Q2,0.1293103448275862,14,19,4,9
00b19bc836502cb6,Amsterdam,value,2016Q4,2016Q3,0.17307692307692313,16,14,5,9
00b19bc836502cb6,Amsterdam,value,2017Q1,2016Q4,-0.11057692307692313,22,16,6,9
00b19bc836502cb6,Amsterdam,value,2017Q2,2017Q1,-0.20784883720930236,33,22,7,9
00b19bc836502cb6,Amsterdam,value,2017Q3,2017Q2,0.6810631229235882,4,33,8,9
00c7ffcefee670b1,London,breakfast,2015Q4,2015Q3,0.08499999999999996,15,6,1,9
00c7ffcefee670b1,London,breakfast,2016Q1,2015Q4,0.18285714285714283,18,15,2,9
00c7ffcefee670b1,London,breakfast,2016Q2,2016Q1,0.28021978021978033,42,18,3,9
00c7ffcefee670b1,London,breakfast,2016Q3,2016Q2,-0.2897435897435898,20,42,4,9
00c7ffcefee670b1,London,breakfast,2016Q4,2016Q3,-0.21333333333333326,40,20,5,9
00c7ffcefee670b1,London,breakfast,2017Q1,2016Q4,0.44000000000000006,40,40,6,9
00c7ffcefee670b1,London,breakfast,2017Q2,2017Q1,-0.02666666666666684,50,40,7,9
00c7ffcefee670b1,London,breakfast,2017Q3,2017Q2,-0.19999999999999996,20,50,8,9
00c7ffcefee670b1,London,cleanliness,2015Q4,2015Q3,0.010889292196007316,19,9,1,9
00c7ffcefee670b1,London,cleanliness,2016Q1,2015Q4,0.1206896551724137,18,19,2,9
00c7ffcefee670b1,London,cleanliness,2016Q2,2016Q1,0.05102040816326525,39,18,3,9
00c7ffcefee670b1,London,cleanliness,2016Q3,2016Q2,-0.05102040816326525,18,39,4,9
00c7ffcefee670b1,London,cleanliness,2016Q4,2016Q3,0.05555555555555558,35,18,5,9
00c7ffcefee670b1,London,cleanliness,2017Q1,2016Q4,0.08080808080808088,45,35,6,9
00c7ffcefee670b1,London,cleanliness,2017Q2,2017Q1,-0.08080808080808088,53,45,7,9
00c7ffcefee670b1,London,cleanliness,2017Q3,2017Q2,-0.40170940170940184,16,53,8,9
00c7ffcefee670b1,London,location,2015Q4,2015Q3,-0.12039312039312033,27,12,1,9
00c7ffcefee670b1,London,location,2016Q1,2015Q4,-0.17007251153592606,31,27,2,9
00c7ffcefee670b1,London,location,2016Q2,2016Q1,0.13994402239104353,51,31,3,9
00c7ffcefee670b1,London,location,2016Q3,2016Q2,-0.039201710620099695,36,51,4,9
00c7ffcefee670b1,London,location,2016Q4,2016Q3,0.009760425909494108,39,36,5,9
00c7ffcefee670b1,London,location,2017Q1,2016Q4,-0.199546485260771,53,39,6,9
00c7ffcefee670b1,London,location,2017Q2,2017Q1,0.10021036527060623,73,53,7,9
00c7ffcefee670b1,London,location,2017Q3,2017Q2,-0.02551381998582558,24,73,8,9
00c7ffcefee670b1,London,noise,2015Q4,2015Q3,0.03208556149732622,7,1,1,9
00c7ffcefee670b1,London,noise,2016Q1,2015Q4,0.05882352941176472,6,7,2,9
00c7ffcefee670b1,London,noise,2016Q2,2016Q1,-0.2571428571428571,25,6,3,9
00c7ffcefee670b1,London,noise,2016Q3,2016Q2,0.039751552795031064,13,25,4,9
00c7ffcefee670b1,London,noise,2016Q4,2016Q3,0.056100981767180924,21,13,5,9
00c7ffcefee670b1,London,noise,2017Q1,2016Q4,0.34647550776583025,17,21,6,9
00c7ffcefee670b1,London,noise,2017Q2,2017Q1,0.17845117845117842,12,17,7,9
00c7ffcefee670b1,London,noise,2017Q3,2017Q2,-0.48863636363636354,6,12,8,9
00c7ffcefee670b1,London,room,2015Q4,2015Q3,-0.03559718969555026,51,25,1,9
00c7ffcefee670b1,London,room,2016Q1,2015Q4,0.14631147540983602,70,51,2,9
00c7ffcefee670b1,London,room,2016Q2,2016Q1,0.02094594594594601,138,70,3,9
00c7ffcefee670b1,London,room,2016Q3,2016Q2,-0.2826806398234971,88,138,4,9
00c7ffcefee670b1,London,room,2016Q4,2016Q3,0.28211284513805523,109,88,5,9
00c7ffcefee670b1,London,room,2017Q1,2016Q4,-0.14050010248001632,154,109,6,9
00c7ffcefee670b1,London,room,2017Q2,2017Q1,0.07260539492812135,141,154,7,9
00c7ffcefee670b1,London,room,2017Q3,2017Q2,-0.2927376809967448,49,141,8,9
00c7ffcefee670b1,London,service,2015Q4,2015Q3,-0.24827586206896557,30,19,1,9
00c7ffcefee670b1,London,service,2016Q1,2015Q4,0.08301886792452828,43,30,2,9
00c7ffcefee670b1,London,service,2016Q2,2016Q1,-0.06562756357670207,59,43,3,9
00c7ffcefee670b1,London,service,2016Q3,2016Q2,-0.11024844720496896,46,59,4,9
00c7ffcefee670b1,London,service,2016Q4,2016Q3,0.07929782082324444,49,46,5,9
00c7ffcefee670b1,London,service,2017Q1,2016Q4,0.13120638085742775,75,49,6,9
00c7ffcefee670b1,London,service,2017Q2,2017Q1,0.0031076581576026108,96,75,7,9
00c7ffcefee670b1,London,service,2017Q3,2017Q2,-0.29511369134010645,29,96,8,9
00c7ffcefee670b1,London,value,2015Q4,2015Q3,-0.31868131868131866,16,4,1,9
00c7ffcefee670b1,London,value,2016Q1,2015Q4,0.7115384615384616,14,16,2,9
00c7ffcefee670b1,London,value,2016Q2,2016Q1,-0.4807692307692307,16,14,3,9
00c7ffcefee670b1,London,value,2016Q3,2016Q2,-0.010610079575596898,19,16,4,9
00c7ffcefee670b1,London,value,2016Q4,2016Q3,0.17887931034482762,22,19,5,9
00c7ffcefee670b1,London,value,2017Q1,2016Q4,-0.04861111111111116,26,22,6,9
00c7ffcefee670b1,London,value,2017Q2,2017Q1,-0.24024024024024015,27,26,7,9
00c7ffcefee670b1,London,value,2017Q3,2017Q2,0.3513513513513513,6,27,8,9
00dcc48455869c47,Paris,breakfast,2015Q4,2015Q3,0.20551378446115298,11,9,1,9
00dcc48455869c47,Paris,breakfast,2016Q1,2015Q4,0.09523809523809512,4,11,2,9
00dcc48455869c47,Paris,breakfast,2016Q2,2016Q1,-0.1428571428571428,2,4,3,9
00dcc48455869c47,Paris,breakfast,2016Q3,2016Q2,-0.28,15,2,4,9
00dcc48455869c47,Paris,breakfast,2016Q4,2016Q3,0.3466666666666667,5,15,5,9
00dcc48455869c47,Paris,breakfast,2017Q1,2016Q4,-0.06666666666666665,2,5,6,9
00dcc48455869c47,Paris,breakfast,2017Q2,2017Q1,0.0625,22,2,7,9
00dcc48455869c47,Paris,breakfast,2017Q3,2017Q2,-0.12916666666666665,5,22,8,9
00dcc48455869c47,Paris,cleanliness,2015Q4,2015Q3,-0.28104575163398704,7,8,1,9
00dcc48455869c47,Paris,cleanliness,2016Q1,2015Q4,0.14973262032085555,1,7,2,9
00dcc48455869c47,Paris,cleanliness,2016Q2,2016Q1,0.0,1,1,3,9
00dcc48455869c47,Paris,cleanliness,2016Q3,2016Q2,0.24242424242424243,14,1,4,9
00dcc48455869c47,Paris,cleanliness,2016Q4,2016Q3,-0.24242424242424243,1,14,5,9
00dcc48455869c47,Paris,cleanliness,2017Q1,2016Q4,-0.09090909090909083,2,1,6,9
00dcc48455869c47,Paris,cleanliness,2017Q2,2017Q1,0.0,8,2,7,9
00dcc48455869c47,Paris,cleanliness,2017Q3,2017Q2,0.0,8,8,8,9
00dcc48455869c47,Paris,location,2015Q4,2015Q3,-0.30952380952380953,18,20,1,9
00dcc48455869c47,Paris,location,2016Q1,2015Q4,-0.15714285714285725,5,18,2,9
00dcc48455869c47,Paris,location,2016Q2,2016Q1,0.0,5,5,3,9
00dcc48455869c47,Paris,location,2016Q3,2016Q2,0.3897435897435897,29,5,4,9
00dcc48455869c47,Paris,location,2016Q4,2016Q3,-0.2564102564102564,5,29,5,9
00dcc48455869c47,Paris,location,2017Q1,2016Q4,-0.033333333333333215,10,5,6,9
00dcc48455869c47,Paris,location,2017Q2,2017Q1,0.18387096774193545,21,10,7,9
00dcc48455869c47,Paris,location,2017Q3,2017Q2,-0.1897533206831119,7,21,8,9
00dcc48455869c47,Paris,noise,2015Q4,2015Q3,-0.051948051948051965,4,1,1,9
00dcc48455869c47,Paris,noise,2016Q1,2015Q4,0.1428571428571429,0,4,2,9
00dcc48455869c47,Paris,noise,2016Q2,2016Q1,0.0,0,0,3,9
00dcc48455869c47,Paris,noise,2016Q3,2016Q2,0.09090909090909083,1,0,4,9
00dcc48455869c47,Paris,noise,2016Q4,2016Q3,-0.18181818181818177,1,1,5,9
00dcc48455869c47,Paris,noise,2017Q1,2016Q4,0.09090909090909094,0,1,6,9
00dcc48455869c47,Paris,noise,2017Q2,2017Q1,0.09090909090909083,1,0,7,9
00dcc48455869c47,Paris,noise,2017Q3,2017Q2,-0.18181818181818177,1,1,8,9
00dcc48455869c47,Paris,room,2015Q4,2015Q3,-0.29359605911330044,19,25,1,9
00dcc48455869c47,Paris,room,2016Q1,2015Q4,0.09359605911330049,4,19,2,9
00dcc48455869c47,Paris,room,2016Q2,2016Q1,0.2857142857142857,4,4,3,9
00dcc48455869c47,Paris,room,2016Q3,2016Q2,0.03846153846153855,42,4,4,9
00dcc48455869c47,Paris,room,2016Q4,2016Q3,-0.3717948717948719,11,42,5,9
00dcc48455869c47,Paris,room,2017Q1,2016Q4,0.2857142857142857,11,11,6,9
00dcc48455869c47,Paris,room,2017Q2,2017Q1,0.10317460317460325,26,11,7,9
00dcc48455869c47,Paris,room,2017Q3,2017Q2,0.015873015873015817,18,26,8,9
00dcc48455869c47,Paris,service,2015Q4,2015Q3,0.20689655172413812,19,19,1,9
00dcc48455869c47,Paris,service,2016Q1,2015Q4,-0.09359605911330049,4,19,2,9
00dcc48455869c47,Paris,service,2016Q2,2016Q1,-0.06349206349206349,8,4,3,9
00dcc48455869c47,Paris,service,2016Q3,2016Q2,0.0349206349206348,25,8,4,9
00dcc48455869c47,Paris,service,2016Q4,2016Q3,-0.31596638655462184,7,25,5,9
00dcc48455869c47,Paris,service,2017Q1,2016Q4,0.3088235294117647,6,7,6,9
00dcc48455869c47,Paris,service,2017Q2,2017Q1,-0.014705882352941124,24,6,7,9
00dcc48455869c47,Paris,service,2017Q3,2017Q2,-0.013071895424836555,8,24,8,9
00dcc48455869c47,Paris,value,2015Q4,2015Q3,-0.1428571428571429,4,2,1,9
00dcc48455869c47,Paris,value,2016Q1,2015Q4,0.051948051948051965,1,4,2,9
00dcc48455869c47,Paris,value,2016Q2,2016Q1,0.09090909090909094,0,1,3,9
00dcc48455869c47,Paris,value,2016Q3,2016Q2,-0.30434782608695654,13,0,4,9
00dcc48455869c47,Paris,value,2016Q4,2016Q3,0.2134387351778656,1,13,5,9
00dcc48455869c47,Paris,value,2017Q1,2016Q4,0.013986013986014068,3,1,6,9
00dcc48455869c47,Paris,value,2017Q2,2017Q1,-0.29807692307692313,6,3,7,9
00dcc48455869c47,Paris,value,2017Q3,2017Q2,0.28409090909090906,1,6,8,9
00f99d732f95a84a,Paris,breakfast,2015Q4,2015Q3,0.09090909090909083,1,2,1,9
00f99d732f95a84a,Paris,breakfast,2016Q1,2015Q4,-0.09090909090909083,0,1,2,9
00f99d732f95a84a,Paris,breakfast,2016Q2,2016Q1,-0.09090909090909094,1,0,3,9
00f99d732f95a84a,Paris,breakfast,2016Q3,2016Q2,0.3290043290043291,11,1,4,9
00f99d732f95a84a,Paris,breakfast,2016Q4,2016Q3,-0.06162464985994398,7,11,5,9
00f99d732f95a84a,Paris,breakfast,2017Q1,2016Q4,-0.09954751131221728,3,7,6,9
00f99d732f95a84a,Paris,breakfast,2017Q2,2017Q1,0.0,3,3,7,9
00f99d732f95a84a,Paris,breakfast,2017Q3,2017Q2,0.0,3,3,8,9
00f99d732f95a84a,Paris,cleanliness,2015Q4,2015Q3,0.2974358974358974,5,3,1,9
00f99d732f95a84a,Paris,cleanliness,2016Q1,2015Q4,-0.2666666666666666,5,5,2,9
00f99d732f95a84a,Paris,cleanliness,2016Q2,2016Q1,0.19999999999999996,2,5,3,9
00f99d732f95a84a,Paris,cleanliness,2016Q3,2016Q2,-0.07692307692307687,3,2,4,9
00f99d732f95a84a,Paris,cleanliness,2016Q4,2016Q3,-0.04807692307692313,6,3,5,9
00f99d732f95a84a,Paris,cleanliness,2017Q1,2016Q4,0.125,2,6,6,9
00f99d732f95a84a,Paris,cleanliness,2017Q2,2017Q1,0.22222222222222232,8,2,7,9
00f99d732f95a84a,Paris,cleanliness,2017Q3,2017Q2,-0.45299145299145305,3,8,8,9
00f99d732f95a84a,Paris,location,2015Q4,2015Q3,-0.06227106227106227,16,11,1,9
00f99d732f95a84a,Paris,location,2016Q1,2015Q4,-0.006993006993006867,12,16,2,9
00f99d732f95a84a,Paris,location,2016Q2,2016Q1,-0.010101010101010166,8,12,3,9
00f99d732f95a84a,Paris,location,2016Q3,2016Q2,0.05555555555555558,14,8,4,9
00f99d732f95a84a,Paris,location,2016Q4,2016Q3,0.12962962962962954,17,14,5,9
00f99d732f95a84a,Paris,location,2017Q1,2016Q4,-0.4629629629629628,2,17,6,9
00f99d732f95a84a,Paris,location,2017Q2,2017Q1,0.3717948717948718,16,2,7,9
00f99d732f95a84a,Paris,location,2017Q3,2017Q2,-0.09401709401709413,8,16,8,9
00f99d732f95a84a,Paris,noise,2015Q4,2015Q3,0.0,2,0,1,9
00f99d732f95a84a,Paris,noise,2016Q1,2015Q4,-0.16666666666666663,2,2,2,9
00f99d732f95a84a,Paris,noise,2016Q2,2016Q1,0.16666666666666663,0,2,3,9
00f99d732f95a84a,Paris,noise,2016Q3,2016Q2,0.07692307692307687,3,0,4,9
00f99d732f95a84a,Paris,noise,2016Q4,2016Q3,0.08974358974358987,2,3,5,9
00f99d732f95a84a,Paris,noise,2017Q1,2016Q4,-0.16666666666666674,0,2,6,9
00f99d732f95a84a,Paris,noise,2017Q2,2017Q1,0.0,2,0,7,9
00f99d732f95a84a,Paris,noise,2017Q3,2017Q2,-0.09090909090909094,1,2,8,9
00f99d732f95a84a,Paris,room,2015Q4,2015Q3,0.3241106719367589,13,12,1,9
00f99d732f95a84a,Paris,room,2016Q1,2015Q4,-0.14229249011857703,12,13,2,9
00f99d732f95a84a,Paris,room,2016Q2,2016Q1,0.09090909090909094,12,12,3,9
00f99d732f95a84a,Paris,room,2016Q3,2016Q2,0.06181818181818177,15,12,4,9
00f99d732f95a84a,Paris,room,2016Q4,2016Q3,0.0023529411764705577,24,15,5,9
00f99d732f95a84a,Paris,room,2017Q1,2016Q4,0.006535947712418277,8,24,6,9
00f99d732f95a84a,Paris,room,2017Q2,2017Q1,0.04444444444444451,20,8,7,9
00f99d732f95a84a,Paris,room,2017Q3,2017Q2,-0.1964912280701755,9,20,8,9
00f99d732f95a84a,Paris,service,2015Q4,2015Q3,0.13714285714285723,15,11,1,9
00f99d732f95a84a,Paris,service,2016Q1,2015Q4,-0.08000000000000007,10,15,2,9
00f99d732f95a84a,Paris,service,2016Q2,2016Q1,-0.1333333333333333,5,10,3,9
00f99d732f95a84a,Paris,service,2016Q3,2016Q2,0.20606060606060606,12,5,4,9
00f99d732f95a84a,Paris,service,2016Q4,2016Q3,0.09090909090909083,12,12,5,9
00f99d732f95a84a,Paris,service,2017Q1,2016Q4,-0.16363636363636358,5,12,6,9
00f99d732f95a84a,Paris,service,2017Q2,2017Q1,0.19999999999999996,10,5,7,9
00f99d732f95a84a,Paris,service,2017Q3,2017Q2,-0.46666666666666656,5,10,8,9
00f99d732f95a84a,Paris,value,2015Q4,2015Q3,0.06666666666666665,5,0,1,9
00f99d732f95a84a,Paris,value,2016Q1,2015Q4,-0.06666666666666665,2,5,2,9
00f99d732f95a84a,Paris,value,2016Q2,2016Q1,-0.16666666666666663,2,2,3,9
00f99d732f95a84a,Paris,value,2016Q3,2016Q2,0.08974358974358976,3,2,4,9
00f99d732f95a84a,Paris,value,2016Q4,2016Q3,0.018099547511312153,7,3,5,9
00f99d732f95a84a,Paris,value,2017Q1,2016Q4,0.05882352941176472,0,7,6,9
00f99d732f95a84a,Paris,value,2017Q2,2017Q1,0.05882352941176472,7,0,7,9
00f99d732f95a84a,Paris,value,2017Q3,2017Q2,-0.14973262032085566,1,7,8,9
01650eb9edd0c54b,Vienna,breakfast,2015Q4,2015Q3,-0.05263157894736836,0,9,1,9
01650eb9edd0c54b,Vienna,breakfast,2016Q1,2015Q4,0.3913043478260869,13,0,2,9
01650eb9edd0c54b,Vienna,breakfast,2016Q2,2016Q1,0.020460358056266115,24,13,3,9
01650eb9edd0c54b,Vienna,breakfast,2016Q3,2016Q2,-0.21176470588235308,30,24,4,9
01650eb9edd0c54b,Vienna,breakfast,2016Q4,2016Q3,-0.12307692307692308,16,30,5,9
01650eb9edd0c54b,Vienna,breakfast,2017Q1,2016Q4,0.45641025641025657,20,16,6,9
01650eb9edd0c54b,Vienna,breakfast,2017Q2,2017Q1,-0.14871794871794886,16,20,7,9
